9.26257e+06, 9.26167e+06, 9.2786e+06, 9.26631e+06, 9.27946e+06, 9.26748e+06, 
9.26298e+06, 9.2616e+06, 9.27833e+06, 9.26614e+06, 9.27949e+06, 9.26731e+06, 
9.26302e+06, 9.26165e+06, 9.27873e+06, 9.26612e+06, 9.27948e+06, 9.26733e+06, 
9.26267e+06, 9.26182e+06, 9.27874e+06, 9.26626e+06, 9.27974e+06, 9.26729e+06, 
9.263e+06, 9.26192e+06, 9.2786e+06, 9.26619e+06, 9.27991e+06, 9.26761e+06, 
9.2629e+06, 9.26188e+06, 9.27889e+06, 9.26645e+06, 9.27958e+06, 9.26743e+06, 
9.26303e+06, 9.26165e+06, 9.27845e+06, 9.26617e+06, 9.27932e+06, 9.26719e+06, 
9.26285e+06, 9.26157e+06, 9.27847e+06, 9.26604e+06, 9.27909e+06, 9.26697e+06, 
9.2625e+06, 9.26148e+06, 9.2784e+06, 9.26598e+06, 9.27895e+06, 9.26704e+06, 
9.26268e+06, 9.2617e+06, 9.27836e+06, 9.26608e+06, 9.27934e+06, 9.26678e+06, 
9.26255e+06, 9.26144e+06, 9.27823e+06, 9.26574e+06, 9.27907e+06, 9.26676e+06, 
9.26223e+06, 9.26106e+06, 9.27805e+06, 9.26584e+06, 9.27902e+06, 9.26648e+06, 
9.26231e+06, 9.26111e+06, 9.27831e+06, 9.26614e+06, 9.27968e+06, 9.26694e+06, 
9.26226e+06, 9.26158e+06, 9.27852e+06, 9.26637e+06, 9.27957e+06, 9.26721e+06, 
9.26264e+06, 9.2618e+06, 9.27841e+06, 9.26636e+06, 9.27971e+06, 9.26729e+06, 
9.26296e+06, 9.26209e+06, 9.27877e+06, 9.26623e+06, 9.27967e+06, 9.2674e+06, 
9.26293e+06, 9.26196e+06, 9.27879e+06, 9.2664e+06, 9.27974e+06, 9.26728e+06, 
9.26313e+06, 9.2621e+06, 9.27872e+06, 9.2662e+06, 9.27946e+06, 9.26697e+06, 
9.26298e+06, 9.26174e+06, 9.27883e+06, 9.26623e+06, 9.27964e+06, 9.26733e+06, 
9.26266e+06, 9.26135e+06, 9.27855e+06, 9.26599e+06, 9.27934e+06, 9.26732e+06, 
9.26302e+06, 9.26156e+06, 9.27864e+06, 9.26613e+06, 9.27958e+06, 9.26735e+06, 
9.26276e+06, 9.26162e+06, 9.27872e+06, 9.26638e+06, 9.27959e+06, 9.26748e+06, 
9.26296e+06, 9.26186e+06, 9.27855e+06, 9.2664e+06, 9.27975e+06, 9.26716e+06, 
